"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","20"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","21","18","57","108","24","2.2","0.15","138.566","27.107","2273.253","2113.431"
"6","21","19","0","21","23","2.3","0.15","20.461","23.441","296.68","206.896"
"6","21","20","0","0","23","2.6","0.15","0","23","0","0"
"6","21","21","0","0","22","2.7","0.15","0","22","0","0"
"6","21","22","0","0","22","2.5","0.15","0","22","0","0"
"6","21","23","0","0","22","2.3","0.15","0","22","0","0"
"6","22","0","0","0","21","2.4","0.15","0","21","0","0"
"6","22","1","0","0","21","2.5","0.15","0","21","0","0"
"6","22","2","0","0","21","2.3","0.15","0","21","0","0"
"6","22","3","0","0","20","1.8","0.15","0","20","0","0"
"6","22","4","0","0","20","1.7","0.15","0","20","0","0"
"6","22","5","98","25","20","2.5","0.15","35.877","20.41","428.778","334.314"
"6","22","6","0","75","21","3.8","0.15","70.898","22.197","1153.992","1033.83"
"6","22","7","14","147","22","4.6","0.15","140.766","24.114","2317.503","2156.113"
"6","22","8","33","227","23","5","0.15","225.36","26.197","3704.331","3493.8"
"6","22","9","4","171","24","5.1","0.15","168.648","26.383","2721.811","2546.095"
"6","22","10","852","121","25","4.9","0.15","775.112","36.352","12593.3","12067.798"
"6","22","11","876","123","26","5","0.15","917.208","39.37","14654.098","14055.574"
"6","22","12","879","126","27","5.2","0.15","1005.439","41.349","15893.486","15251.045"
"6","22","13","236","461","27","5.4","0.15","726.14","37.022","11568.573","11079.382"
"6","22","14","2","145","26","5.6","0.15","145.071","27.929","2294.199","2133.635"
"6","22","15","24","282","24","5","0.15","305.948","28.401","4989.587","4733.515"
"6","22","16","1","161","22","4","0.15","160.678","24.642","2625.871","2453.555"
"6","22","17","314","209","22","3.2","0.15","436.843","30.276","7357.231","7017.263"
"6","22","18","323","109","21","2.4","0.15","267.291","26.808","4484.623","4246.444"
"6","22","19","193","39","20","1.6","0.15","93.545","22.294","1327.422","1201.115"
"6","22","20","0","0","18","1.4","0.15","0","18","0","0"
"6","22","21","0","0","18","1.6","0.15","0","18","0","0"
"6","22","22","0","0","18","2","0.15","0","18","0","0"
"6","22","23","0","0","17","2.5","0.15","0","17","0","0"
"6","23","0","0","0","17","2.8","0.15","0","17","0","0"
"6","23","1","0","0","17","2.9","0.15","0","17","0","0"
"6","23","2","0","0","17","2.8","0.15","0","17","0","0"
"6","23","3","0","0","17","2.8","0.15","0","17","0","0"
"6","23","4","0","0","17","2.8","0.15","0","17","0","0"
"6","23","5","0","1","17","3","0.15","0.971","17.017","0","0"
"6","23","6","0","9","17","3.4","0.15","8.754","17.158","132.173","48.219"
"6","23","7","0","93","18","4","0.15","90.128","19.484","1494.39","1362.166"
"6","23","8","0","90","19","4.5","0.15","88.06","20.349","1435.235","1305.108"
"6","23","9","0","124","20","4.8","0.15","121.114","21.779","1966.925","1817.958"
"6","23","10","9","209","21","4.9","0.15","210.965","24.055","3441.708","3240.483"
"6","23","11","6","165","21","4.8","0.15","167.412","23.454","2705.338","2530.206"
"6","23","12","11","210","22","4.6","0.15","218.114","25.285","3526.753","3322.515"
"6","23","13","119","463","23","4.5","0.15","608.039","32.377","9825.596","9398.165"
"6","23","14","37","359","23","4.4","0.15","409.26","29.374","6657.177","6342.016"
"6","23","15","73","345","22","4.4","0.15","429.651","28.717","7068.542","6738.804"
"6","23","16","0","155","21","4.3","0.15","153.717","23.422","2520.236","2351.662"
"6","23","17","0","73","20","3.9","0.15","71.34","21.192","1159.286","1038.937"
"6","23","18","12","100","18","3.4","0.15","106.086","19.922","1775.765","1633.571"
"6","23","19","0","13","17","2.7","0.15","12.649","17.253","184.803","98.984"
"6","23","20","0","0","16","2.2","0.15","0","16","0","0"
"6","23","21","0","0","16","1.9","0.15","0","16","0","0"
"6","23","22","0","0","16","1.8","0.15","0","16","0","0"
"6","23","23","0","0","16","1.8","0.15","0","16","0","0"
"6","24","0","0","0","16","2","0.15","0","16","0","0"
"6","24","1","0","0","15","2.4","0.15","0","15","0","0"
"6","24","2","0","0","15","2.7","0.15","0","15","0","0"
"6","24","3","0","0","15","2.8","0.15","0","15","0","0"
"6","24","4","0","0","15","2.9","0.15","0","15","0","0"
"6","24","5","0","10","15","3.2","0.15","9.729","15.163","107.164","24.095"
"6","24","6","0","35","15","3.7","0.15","34.12","15.588","553.481","454.598"
"6","24","7","0","70","16","4.1","0.15","68.391","17.112","1132.539","1013.138"
"6","24","8","0","137","17","4.3","0.15","132.714","19.087","2209.465","2051.903"
"6","24","9","2","157","18","4.5","0.15","154.041","20.353","2539.505","2370.249"
"6","24","10","5","163","19","4.7","0.15","163.236","21.425","2667.454","2493.664"
"6","24","11","13","251","20","5","0.15","258.221","23.694","4229.701","4000.555"
"6","24","12","56","432","21","5.1","0.15","492.395","27.989","8049.916","7685.404"
"6","24","13","75","442","21","5.2","0.15","531.742","28.475","8700.251","8312.696"
"6","24","14","8","192","21","5.2","0.15","198.306","23.77","3228.768","3035.089"
"6","24","15","4","172","20","5.2","0.15","174.127","22.435","2853.776","2673.384"
"6","24","16","1","157","19","5.1","0.15","156.573","21.222","2592.152","2421.03"
"6","24","17","0","81","18","4.8","0.15","79.187","19.17","1303.586","1178.123"
"6","24","18","573","64","17","4.1","0.15","336.623","22.57","5774.834","5490.937"
"6","24","19","299","35","15","3.4","0.15","114.397","16.996","1630.409","1493.366"
"6","24","20","0","0","14","3.2","0.15","0","14","0","0"
"6","24","21","0","0","14","3.2","0.15","0","14","0","0"
"6","24","22","0","0","13","3.2","0.15","0","13","0","0"
"6","24","23","0","0","13","3.2","0.15","0","13","0","0"
"6","25","0","0","0","13","3.3","0.15","0","13","0","0"
"6","25","1","0","0","13","3.5","0.15","0","13","0","0"
"6","25","2","0","0","12","3.6","0.15","0","12","0","0"
"6","25","3","0","0","12","3.7","0.15","0","12","0","0"
"6","25","4","0","0","12","3.7","0.15","0","12","0","0"
"6","25","5","130","23","12","3.9","0.15","37.318","12.275","440.822","345.931"
"6","25","6","31","86","14","4.4","0.15","78.856","15.19","1328.456","1202.112"
"6","25","7","597","107","16","4.9","0.15","196.314","18.374","2828.001","2648.522"
"6","25","8","702","130","18","5.3","0.15","394.814","23.147","6485.268","6176.198"
"6","25","9","766","146","20","5.6","0.15","595.156","27.865","10038.061","9603.102"
"6","25","10","867","121","21","5.6","0.15","784.886","31.553","12993.594","12453.908"
"6","25","11","894","120","22","5.5","0.15","929.219","34.744","15118.365","14503.39"
"6","25","12","905","119","23","5.3","0.15","1023.409","37.431","16429.192","15767.769"
"6","25","13","885","129","23","5.1","0.15","1050.108","38.219","16806.054","16131.278"
"6","25","14","500","334","23","4.9","0.15","878.708","36.002","14171.904","13590.465"
"6","25","15","481","276","23","4.6","0.15","765.582","34.798","12496.176","11974.116"
"6","25","16","710","131","22","4","0.15","735.822","34.407","12199.175","11687.639"
"6","25","17","478","143","21","2.9","0.15","476.497","30.535","8065.662","7700.592"
"6","25","18","35","105","20","1.9","0.15","125.492","22.985","2087.324","1934.09"
"6","25","19","159","39","18","1.5","0.14","86.06","20.168","1243.484","1120.151"
"6","25","20","0","0","17","1.5","0.14","0","17","0","0"
"6","25","21","0","0","16","1.6","0.14","0","16","0","0"
"6","25","22","0","0","16","1.5","0.14","0","16","0","0"
"6","25","23","0","0","15","1.4","0.14","0","15","0","0"
"6","26","0","0","0","15","1.3","0.14","0","15","0","0"
"6","26","1","0","0","14","1.2","0.14","0","14","0","0"
"6","26","2","0","0","14","1.1","0.14","0","14","0","0"
"6","26","3","0","0","13","1.1","0.14","0","13","0","0"
"6","26","4","0","0","13","1.2","0.14","0","13","0","0"
"6","26","5","132","23","14","1.8","0.14","37.203","14.392","424.054","329.757"
"6","26","6","11","83","16","2.3","0.14","77.572","17.677","1291.82","1166.774"
"6","26","7","213","167","18","2.5","0.14","180.206","21.517","2853","2672.635"
"6","26","8","769","106","20","2.8","0.14","398.837","27.494","6423.765","6116.875"
"6","26","9","826","119","22","2.7","0.14","601.68","34.087","9918.852","9488.116"
"6","26","10","859","128","23","2.5","0.14","782.501","39.56","12552.056","12028.015"
"6","26","11","876","134","24","2.3","0.14","924","44.451","14460.531","13868.866"
"6","26","12","881","137","24","2.1","0.14","1015.239","47.443","15650.671","15016.834"
"6","26","13","848","155","25","1.9","0.14","1044.6","50.179","15915.636","15272.41"
"6","26","14","826","152","25","1.9","0.14","1008.588","49.345","15477.88","14850.166"
"6","26","15","791","143","25","2","0.14","908.266","46.508","14205.477","13622.85"
"6","26","16","734","130","24","2","0.14","752.972","41.869","12120.066","11611.333"
"6","26","17","642","111","23","1.8","0.14","549.32","36.602","9118.817","8716.43"
"6","26","18","493","83","21","1.4","0.14","322.145","29.649","5372.298","5102.665"
"6","26","19","227","40","19","1.2","0.14","102.735","21.766","1459.589","1328.599"
"6","26","20","0","0","17","1.4","0.14","0","17","0","0"
"6","26","21","0","0","16","1.5","0.14","0","16","0","0"
"6","26","22","0","0","15","1.5","0.14","0","15","0","0"
"6","26","23","0","0","15","1.5","0.14","0","15","0","0"
"6","27","0","0","0","14","1.5","0.14","0","14","0","0"
"6","27","1","0","0","14","1.5","0.14","0","14","0","0"
"6","27","2","0","0","13","1.5","0.14","0","13","0","0"
"6","27","3","0","0","13","1.5","0.14","0","13","0","0"
"6","27","4","0","0","13","1.5","0.14","0","13","0","0"
"6","27","5","44","23","15","2.1","0.14","27.361","15.414","297.733","207.912"
"6","27","6","457","62","17","2.7","0.14","65.012","17.908","1081.477","963.884"
"6","27","7","264","160","19","3.4","0.14","183.169","22.033","2853.379","2673.001"
"6","27","8","609","149","21","4.3","0.14","371.979","26.566","6033.023","5739.978"
"6","27","9","405","290","22","4.8","0.14","510.17","29.46","8477.56","8097.895"
"6","27","10","36","345","23","5","0.14","361.675","28.189","5900.959","5612.593"
"6","27","11","10","211","22","4.9","0.14","215.515","25.13","3490.269","3287.323"
"6","27","12","392","411","21","4.9","0.14","814.061","32.993","13207.55","12660.283"
"6","27","13","271","452","21","4.7","0.14","759.229","32.481","12322.457","11806.552"
"6","27","14","248","418","21","4.3","0.14","704.323","32.249","11476.216","10990.297"
"6","27","15","6","187","22","4.1","0.14","190.657","25.093","3101.472","2912.303"
"6","27","16","467","220","22","3.9","0.14","632.797","32.796","10506.607","10055.045"
"6","27","17","302","179","23","3.6","0.14","395.237","30.048","6654.46","6339.395"
"6","27","18","323","110","22","3","0.14","268.81","27.264","4505.653","4266.728"
"6","27","19","109","44","21","2.3","0.14","77.242","22.657","1122.99","1003.926"
"6","27","20","0","0","21","1.8","0.14","0","21","0","0"
"6","27","21","0","0","21","1.8","0.14","0","21","0","0"
"6","27","22","0","0","20","1.9","0.14","0","20","0","0"
"6","27","23","0","0","20","2.1","0.14","0","20","0","0"
"6","28","0","0","0","20","2.7","0.14","0","20","0","0"
"6","28","1","0","0","20","3.1","0.14","0","20","0","0"
"6","28","2","0","0","19","3","0.14","0","19","0","0"
"6","28","3","0","0","18","2.9","0.14","0","18","0","0"
"6","28","4","0","0","17","2.9","0.14","0","17","0","0"
"6","28","5","202","22","17","3.1","0.14","42.675","17.296","474.307","378.229"
"6","28","6","574","53","18","3.5","0.14","61.499","18.658","1019.434","904.04"
"6","28","7","746","69","19","4.4","0.14","187.894","21.326","2514.901","2346.517"
"6","28","8","829","81","20","5.3","0.14","400.801","25.239","6491.799","6182.497"
"6","28","9","874","92","21","6","0.14","604.556","28.669","10189.839","9749.501"
"6","28","10","894","105","22","6.3","0.14","785.851","31.796","13005.85","12465.73"
"6","28","11","900","117","22","6.5","0.14","928.04","33.406","15181.126","14563.927"
"6","28","12","899","122","22","6.6","0.14","1017.483","34.417","16529.616","15864.635"
"6","28","13","899","117","22","6.6","0.14","1049.657","34.847","17028.365","16345.711"
"6","28","14","887","111","22","6.5","0.14","1018.608","34.619","16602.49","15934.926"
"6","28","15","860","105","22","6.2","0.14","924.692","33.849","15229.034","14610.137"
"6","28","16","815","96","21","5.9","0.14","778.049","31.332","13072.772","12530.28"
"6","28","17","255","186","20","5.4","0.14","373.177","25.212","6386.925","6081.34"
"6","28","18","612","63","19","4.6","0.14","353.318","24.472","6026.978","5734.146"
"6","28","19","358","33","17","3.8","0.14","126.133","19.071","1771.401","1629.362"
"6","28","20","0","0","15","3.3","0.14","0","15","0","0"
"6","28","21","0","0","14","2.8","0.14","0","14","0","0"
"6","28","22","0","0","14","2.4","0.14","0","14","0","0"
"6","28","23","0","0","13","2.2","0.14","0","13","0","0"
"6","29","0","0","0","12","2.1","0.14","0","12","0","0"
"6","29","1","0","0","12","2.3","0.14","0","12","0","0"
"6","29","2","0","0","11","2.5","0.14","0","11","0","0"
"6","29","3","0","0","11","2.8","0.14","0","11","0","0"
"6","29","4","0","0","11","3","0.14","0","11","0","0"
"6","29","5","253","21","11","3.5","0.14","45.871","11.263","526.075","428.163"
"6","29","6","585","54","13","3.9","0.14","62.977","13.635","1067.319","950.228"
"6","29","7","741","74","16","4.2","0.14","190.631","18.439","2597.064","2425.768"
"6","29","8","830","88","18","4.5","0.14","403.193","23.828","6565.729","6253.808"
"6","29","9","886","96","20","4.7","0.14","614.569","29.122","10341.16","9895.46"
"6","29","10","913","104","21","4.6","0.14","798.656","33.201","13146.47","12601.367"
"6","29","11","931","107","22","4.4","0.14","945.48","36.948","15255.161","14635.339"
"6","29","12","933","111","23","4","0.14","1039.651","40.444","16492.26","15828.602"
"6","29","13","920","115","23","3.6","0.14","1068.996","42.087","16847.987","16171.724"
"6","29","14","909","108","23","3.3","0.14","1037.57","42.447","16392.111","15732.002"
"6","29","15","886","99","23","3","0.14","942.451","41.585","15054.189","14441.488"
"6","29","16","840","89","23","2.7","0.14","785.881","39.357","12800.444","12267.602"
"6","29","17","764","77","22","2.2","0.14","588.172","35.458","9835.513","9407.731"
"6","29","18","633","59","20","1.4","0.14","358.245","29.641","5990.723","5699.176"
"6","29","19","373","31","18","1.1","0.14","127.505","21.489","1765.724","1623.886"
"6","29","20","0","0","16","1.1","0.14","0","16","0","0"
"6","29","21","0","0","16","1.2","0.14","0","16","0","0"
"6","29","22","0","0","15","1.2","0.14","0","15","0","0"
"6","29","23","0","0","14","1.1","0.14","0","14","0","0"
"6","30","0","0","0","14","1.1","0.14","0","14","0","0"
"6","30","1","0","0","13","1.1","0.14","0","13","0","0"
"6","30","2","0","0","13","1.1","0.14","0","13","0","0"
"6","30","3","0","0","13","1.1","0.14","0","13","0","0"
"6","30","4","0","0","13","1","0.14","0","13","0","0"
"6","30","5","236","21","14","1","0.14","43.839","14.432","494.56","397.764"
"6","30","6","564","54","17","1.1","0.14","62.64","18.076","1041.42","925.247"
"6","30","7","709","77","19","1.2","0.14","186.92","23.148","2512.416","2344.12"
"6","30","8","782","98","21","1.3","0.14","392.991","30.978","6225.055","5925.205"
"6","30","9","828","113","23","1.5","0.14","594.053","38.159","9638.572","9217.767"
"6","30","10","863","121","24","1.4","0.14","776.4","44.596","12207.209","11695.388"
"6","30","11","886","122","25","1.1","0.14","919.48","51.399","13987.989","13413.068"
"6","30","12","884","129","26","1.1","0.14","1009.172","55.073","15071.853","14458.526"
"6","30","13","882","124","26","1.1","0.14","1039.354","56.031","15464.506","14837.266"
"6","30","14","113","421","26","0.9","0.14","561.75","42.84","8726.179","8337.705"
"6","30","15","132","362","26","0.8","0.14","512.831","41.82","8045.522","7681.166"
"6","30","16","60","264","25","0.8","0.14","324.993","35.012","5226.989","4962.505"
"6","30","17","373","165","24","0.6","0.14","433.668","38.309","7087.752","6757.333"
"6","30","18","388","87","23","0.4","0.14","278.125","32.699","4565.284","4324.247"
"6","30","19","367","32","17","1.5","0.16","127.701","20.173","1782.701","1640.262"
"6","30","20","0","0","15","1.7","0.16","0","15","0","0"
"6","30","21","0","0","14","1.8","0.16","0","14","0","0"
"6","30","22","0","0","13","1.7","0.16","0","13","0","0"
"6","30","23","0","0","12","1.5","0.16","0","12","0","0"
"7","1","0","0","0","11","1.4","0.16","0","11","0","0"
"7","1","1","0","0","10","1.3","0.16","0","10","0","0"
"7","1","2","0","0","9","1.2","0.16","0","9","0","0"
"7","1","3","0","0","9","1.1","0.16","0","9","0","0"
"7","1","4","0","0","9","1.1","0.16","0","9","0","0"
"7","1","5","226","22","10","1.6","0.16","43.604","10.399","500.205","403.209"
"7","1","6","569","58","13","2.3","0.16","68.65","13.908","1165.646","1045.071"
"7","1","7","729","81","15","2.4","0.16","197.512","18.33","2731.778","2555.709"
"7","1","8","810","99","18","2.6","0.16","409.064","25.849","6616.863","6303.13"
"7","1","9","861","110","20","2.9","0.16","616.08","31.876","10251.219","9808.707"
"7","1","10","874","126","22","3","0.16","793.589","37.296","12846.227","12311.763"
"7","1","11","891","130","23","3","0.16","935.881","41.193","14840.003","14234.892"
"7","1","12","892","134","24","3.2","0.16","1026.301","43.377","16083.539","15434.364"
"7","1","13","883","133","24","3.3","0.16","1053.812","43.641","16501.152","15837.18"
"7","1","14","859","132","25","3.4","0.16","1017.055","43.685","15982.352","15336.762"
"7","1","15","817","128","24","3.4","0.16","919.987","40.933","14721.466","14120.555"
"7","1","16","266","271","24","3.2","0.16","520.263","33.803","8548.887","8166.694"
"7","1","17","657","105","23","2.5","0.16","555.686","34.952","9288.982","8880.565"
"7","1","18","501","81","20","1.6","0.16","325.948","28.338","5468.823","5195.769"
"7","1","19","227","39","18","1.3","0.16","102.415","20.685","1460.768","1329.736"
